Date,City,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,WindSpeed,Rainfall,AQI,AQI_Category
2024-07-30,Mumbai,7.4,46.0,8.8,10.3,0.27,6.6,28.0,92.1,15.3,0.0,46,Good
2024-07-31,Mumbai,22.4,21.4,12.5,9.8,0.23,1.0,26.0,85.4,18.8,27.0,37,Good
2024-08-01,Mumbai,14.3,22.6,3.6,9.7,0.23,12.4,26.5,87.4,18.4,0.0,24,Good
2024-08-02,Mumbai,2.0,16.5,8.7,11.6,0.22,4.4,27.5,93.3,14.3,18.0,16,Good
2024-08-03,Mumbai,7.2,14.2,9.4,12.0,0.33,1.0,26.4,90.5,19.6,0.0,16,Good
2024-08-04,Mumbai,6.9,46.7,10.9,11.6,0.35,5.5,26.7,94.0,17.2,4.8,47,Good
2024-08-05,Mumbai,8.7,5.0,6.2,11.9,0.3,9.1,28.6,97.2,17.6,4.2,15,Good
2024-08-06,Mumbai,19.2,58.3,10.0,10.6,0.33,6.3,26.7,79.9,16.0,0.0,58,Satisfactory
2024-08-07,Mumbai,13.4,5.0,9.2,10.1,0.19,1.0,26.3,90.4,17.8,28.5,22,Good
2024-08-08,Mumbai,14.4,31.8,10.7,13.0,0.21,6.4,28.3,88.6,13.5,0.0,32,Good
2024-08-09,Mumbai,9.7,37.8,8.6,12.0,0.24,2.5,27.3,91.8,17.2,0.0,38,Good
2024-08-10,Mumbai,14.1,46.4,9.3,11.1,0.21,1.0,26.2,91.4,14.6,16.3,46,Good
2024-08-11,Mumbai,3.7,21.0,10.6,11.7,0.26,4.9,29.0,97.1,15.8,10.2,21,Good
2024-08-12,Mumbai,2.0,13.8,4.4,10.3,0.28,4.9,27.0,96.5,17.0,0.0,14,Good
2024-08-13,Mumbai,22.2,19.8,7.2,11.5,0.28,2.3,27.9,96.0,15.1,2.9,37,Good
2024-08-14,Mumbai,8.7,20.4,7.7,7.7,0.25,1.0,26.4,98.0,15.4,0.0,20,Good
2024-08-15,Mumbai,13.0,15.9,4.6,12.2,0.24,6.2,28.6,84.1,14.6,0.0,22,Good
2024-08-16,Mumbai,7.0,27.9,4.4,10.5,0.32,3.4,29.3,86.1,14.6,14.7,28,Good
2024-08-17,Mumbai,21.2,37.9,12.3,9.2,0.32,7.8,27.6,82.1,16.3,0.0,38,Good
2024-08-18,Mumbai,10.0,27.9,14.6,12.1,0.41,8.9,28.2,76.6,17.1,24.6,28,Good
2024-08-19,Mumbai,16.5,10.0,8.8,11.9,0.34,2.9,27.4,87.9,15.9,18.5,28,Good
2024-08-20,Mumbai,16.7,59.5,7.5,10.7,0.42,10.7,32.8,82.5,13.8,25.0,60,Satisfactory
2024-08-21,Mumbai,18.3,29.4,8.1,11.6,0.28,6.4,28.0,91.6,16.4,27.2,30,Good
2024-08-22,Mumbai,9.5,29.2,8.8,10.9,0.12,3.2,30.4,96.2,12.8,0.0,29,Good
2024-08-23,Mumbai,19.6,8.7,11.4,12.6,0.44,5.5,30.0,74.8,18.1,27.5,33,Good
2024-08-24,Mumbai,8.9,16.3,5.2,11.2,0.4,6.4,28.9,85.7,14.0,0.0,20,Good
2024-08-25,Mumbai,7.5,18.0,8.4,13.0,0.22,1.0,26.5,92.5,18.9,35.5,18,Good
2024-08-26,Mumbai,15.2,15.9,7.7,9.5,0.32,6.4,29.8,92.2,15.5,7.9,25,Good
2024-08-27,Mumbai,18.7,35.9,7.9,12.0,0.33,4.6,28.3,87.9,15.5,0.0,36,Good
2024-08-28,Mumbai,11.2,23.4,13.3,12.2,0.25,10.0,28.8,87.2,16.3,0.0,23,Good
2024-08-29,Mumbai,19.9,40.5,8.6,11.3,0.31,6.9,29.2,89.7,15.5,58.7,40,Good
2024-08-30,Mumbai,9.4,28.9,9.4,10.8,0.16,15.4,29.2,84.7,13.6,0.0,29,Good
2024-08-31,Mumbai,6.3,49.8,5.2,11.5,0.18,8.8,30.8,89.7,18.9,29.5,50,Good
2024-09-01,Mumbai,14.1,22.1,7.0,12.2,0.26,12.6,29.8,86.6,16.4,15.0,24,Good
2024-09-02,Mumbai,27.9,46.3,9.0,11.4,0.26,10.2,31.2,78.9,17.1,18.8,47,Good
2024-09-03,Mumbai,7.9,19.8,12.6,11.0,0.3,7.8,30.1,89.6,16.9,45.4,20,Good
2024-09-04,Mumbai,4.8,18.8,2.2,10.4,0.19,9.5,28.2,95.0,13.7,0.0,19,Good
2024-09-05,Mumbai,12.8,6.0,7.2,10.2,0.32,19.6,28.5,91.2,17.4,0.0,21,Good
2024-09-06,Mumbai,17.8,39.4,7.6,10.1,0.43,3.9,30.3,76.6,13.8,0.0,39,Good
2024-09-07,Mumbai,10.5,29.4,10.3,10.6,0.35,11.8,30.5,79.6,18.0,81.6,29,Good
2024-09-08,Mumbai,12.1,57.4,10.5,10.2,0.3,7.2,31.2,90.2,14.0,4.3,57,Satisfactory
2024-09-09,Mumbai,2.0,49.8,12.8,10.9,0.42,3.8,29.6,79.9,13.5,19.7,50,Good
2024-09-10,Mumbai,2.0,24.8,7.3,12.8,0.27,5.0,29.1,93.4,13.7,0.0,25,Good
2024-09-11,Mumbai,14.4,32.9,6.3,10.7,0.32,8.4,31.5,86.3,12.6,30.5,33,Good
2024-09-12,Mumbai,13.7,29.2,8.5,10.2,0.34,9.5,31.9,86.6,15.7,29.5,29,Good
2024-09-13,Mumbai,15.1,27.5,8.9,11.6,0.19,5.6,29.3,90.9,11.4,8.7,27,Good
2024-09-14,Mumbai,12.4,39.4,10.3,12.3,0.28,8.8,32.5,81.9,13.2,0.0,39,Good
2024-09-15,Mumbai,8.3,23.9,7.5,14.6,0.29,16.4,29.8,87.3,12.2,18.8,24,Good
2024-09-16,Mumbai,11.4,24.5,13.2,12.9,0.44,9.7,28.3,79.8,12.3,0.0,25,Good
2024-09-17,Mumbai,9.9,48.5,14.7,11.9,0.44,7.5,30.4,82.1,11.7,0.0,48,Good
2024-09-18,Mumbai,14.1,16.4,6.6,10.3,0.31,1.3,28.3,87.4,14.6,9.8,23,Good
2024-09-19,Mumbai,23.5,35.9,13.9,13.1,0.42,8.3,29.3,80.6,12.9,5.6,39,Good
2024-09-20,Mumbai,2.7,17.4,8.7,11.4,0.21,9.3,30.5,87.8,12.6,0.0,17,Good
2024-09-21,Mumbai,13.6,36.1,5.3,11.4,0.38,9.8,31.9,78.1,15.8,10.9,36,Good
2024-09-22,Mumbai,16.2,28.5,12.0,9.6,0.27,13.8,29.7,78.8,15.4,22.4,28,Good
2024-09-23,Mumbai,17.4,5.0,9.9,12.1,0.41,12.3,28.8,74.2,16.8,5.3,29,Good
2024-09-24,Mumbai,6.0,43.7,5.3,11.9,0.31,7.7,30.1,86.7,11.6,0.0,44,Good
2024-09-25,Mumbai,29.6,15.1,13.1,12.4,0.32,18.9,32.7,80.7,14.1,0.0,49,Good
2024-09-26,Mumbai,19.3,33.4,9.3,12.1,0.36,1.3,28.0,80.1,10.4,4.9,33,Good
2024-09-27,Mumbai,22.3,41.0,11.8,11.2,0.37,10.9,35.0,80.0,8.3,0.0,41,Good
2024-09-28,Mumbai,17.2,36.6,11.1,12.0,0.35,14.7,30.7,86.4,13.3,5.7,37,Good
2024-09-29,Mumbai,18.7,13.8,12.2,11.5,0.48,5.2,29.9,77.7,10.2,0.0,31,Good
2024-09-30,Mumbai,35.2,88.2,23.9,13.2,0.75,6.5,30.6,87.4,15.3,0.0,88,Satisfactory
2024-10-01,Mumbai,46.5,79.9,27.8,10.9,0.95,18.7,31.6,83.8,15.1,0.0,80,Satisfactory
2024-10-02,Mumbai,32.2,77.9,22.9,11.2,0.93,12.2,32.8,81.8,11.7,0.0,78,Satisfactory
2024-10-03,Mumbai,36.6,90.6,30.7,12.2,0.9,1.0,30.2,86.4,11.8,0.0,91,Satisfactory
2024-10-04,Mumbai,31.6,106.6,23.8,12.6,0.85,16.1,30.8,82.0,11.4,0.0,104,Moderate
2024-10-05,Mumbai,48.3,103.5,27.2,11.1,1.03,9.2,31.5,85.4,8.7,0.0,102,Moderate
2024-10-06,Mumbai,39.9,105.4,27.3,11.2,1.02,4.5,29.9,75.8,9.1,0.0,104,Moderate
2024-10-07,Mumbai,30.5,82.3,28.2,11.2,0.87,14.1,31.4,79.2,13.5,0.0,82,Satisfactory
2024-10-08,Mumbai,34.0,92.6,20.1,11.2,0.95,8.9,32.9,79.4,13.2,0.0,93,Satisfactory
2024-10-09,Mumbai,41.1,82.6,29.3,14.4,0.85,1.5,33.2,82.6,10.4,0.0,83,Satisfactory
2024-10-10,Mumbai,45.8,85.4,20.9,11.9,0.93,13.0,31.0,71.8,11.8,0.0,85,Satisfactory
2024-10-11,Mumbai,29.5,77.7,23.1,12.3,0.93,6.2,30.3,77.0,8.7,0.0,78,Satisfactory
2024-10-12,Mumbai,33.7,96.7,25.1,11.0,0.86,17.7,29.9,62.7,14.6,0.0,97,Satisfactory
2024-10-13,Mumbai,31.3,88.6,27.5,13.3,0.8,4.2,31.4,77.7,9.6,0.0,89,Satisfactory
2024-10-14,Mumbai,41.0,100.6,27.2,11.6,1.05,16.9,30.6,78.4,11.1,0.0,100,Satisfactory
2024-10-15,Mumbai,47.1,104.5,27.0,13.6,1.04,13.2,32.9,63.0,14.5,0.0,103,Moderate
2024-10-16,Mumbai,41.6,78.1,27.8,13.9,0.99,13.3,29.2,76.3,12.0,0.0,78,Satisfactory
2024-10-17,Mumbai,40.7,83.4,26.5,12.6,1.01,9.0,31.5,68.9,10.3,0.0,83,Satisfactory
2024-10-18,Mumbai,49.0,92.3,26.2,13.2,0.89,4.8,28.8,75.0,11.2,0.0,92,Satisfactory
2024-10-19,Mumbai,40.6,90.2,24.6,11.7,0.93,11.3,31.6,73.9,12.1,0.0,90,Satisfactory
2024-10-20,Mumbai,42.6,77.2,26.2,11.7,0.99,6.8,31.7,85.4,9.0,0.0,77,Satisfactory
2024-10-21,Mumbai,51.4,85.2,24.2,11.3,0.89,6.0,30.8,83.8,11.5,0.0,86,Satisfactory
2024-10-22,Mumbai,46.4,86.3,26.3,13.7,1.06,7.4,29.8,70.7,9.2,0.0,86,Satisfactory
2024-10-23,Mumbai,36.2,77.5,26.5,10.6,1.0,7.0,30.8,71.8,12.2,0.0,78,Satisfactory
2024-10-24,Mumbai,40.0,88.6,29.9,12.4,0.89,6.9,31.6,69.2,10.7,0.0,89,Satisfactory
2024-10-25,Mumbai,50.2,63.7,27.7,13.4,0.84,6.2,32.7,82.1,11.2,0.0,84,Satisfactory
2024-10-26,Mumbai,44.1,79.9,24.5,13.8,1.01,9.8,30.5,71.7,9.6,0.0,80,Satisfactory
2024-10-27,Mumbai,32.4,79.3,24.2,11.8,0.87,8.3,32.5,74.9,11.6,0.0,79,Satisfactory
2024-10-28,Mumbai,32.0,82.8,24.6,12.2,0.97,1.1,29.6,77.5,10.3,0.0,83,Satisfactory
2024-10-29,Mumbai,36.0,86.0,30.4,10.7,1.07,10.1,32.7,70.5,10.4,0.0,86,Satisfactory
2024-10-30,Mumbai,40.1,86.4,31.6,10.9,0.98,12.1,31.9,68.9,8.8,0.0,86,Satisfactory
2024-10-31,Mumbai,35.9,116.5,29.0,11.1,1.19,7.2,30.3,77.5,9.5,0.0,111,Moderate
2024-11-01,Mumbai,56.1,100.4,34.7,13.4,1.18,8.0,33.3,79.8,8.9,0.0,100,Satisfactory
2024-11-02,Mumbai,32.4,90.7,29.6,12.7,1.15,10.1,31.7,62.7,10.6,0.0,91,Satisfactory
2024-11-03,Mumbai,52.7,129.3,32.4,11.2,1.14,15.5,32.9,68.1,11.3,0.0,120,Moderate
2024-11-04,Mumbai,47.9,113.8,33.8,12.6,1.25,8.6,31.1,78.5,10.8,0.0,109,Moderate
2024-11-05,Mumbai,55.8,101.2,30.9,10.9,1.17,12.8,32.9,76.8,9.8,0.0,101,Moderate
2024-11-06,Mumbai,44.5,115.1,35.0,13.4,1.24,10.9,33.7,76.4,9.4,0.0,110,Moderate
2024-11-07,Mumbai,50.9,107.5,30.2,13.6,1.16,9.4,31.3,68.6,9.8,0.0,105,Moderate
2024-11-08,Mumbai,54.1,117.0,31.3,14.4,1.13,2.9,30.9,65.3,12.5,0.0,111,Moderate
2024-11-09,Mumbai,55.9,100.3,30.3,12.4,1.21,11.9,32.5,73.0,8.6,0.0,100,Satisfactory
2024-11-10,Mumbai,53.3,124.4,37.0,11.8,1.19,20.7,30.9,69.0,7.5,0.0,116,Moderate
2024-11-11,Mumbai,51.3,119.5,30.2,11.5,1.11,10.4,34.2,62.9,10.5,0.0,113,Moderate
2024-11-12,Mumbai,60.5,108.2,32.3,13.1,1.3,14.3,33.2,65.1,8.4,0.0,105,Moderate
2024-11-13,Mumbai,54.2,105.8,34.1,11.9,1.13,4.4,31.0,62.6,7.4,0.0,104,Moderate
2024-11-14,Mumbai,57.6,105.2,31.6,12.5,0.91,20.6,34.3,74.9,13.1,0.0,103,Moderate
2024-11-15,Mumbai,53.4,94.8,33.2,13.3,1.17,13.2,32.7,71.9,9.4,0.0,95,Satisfactory
2024-11-16,Mumbai,55.3,103.8,32.1,11.0,1.11,14.5,30.5,65.2,10.0,0.0,103,Moderate
2024-11-17,Mumbai,55.7,126.1,35.4,13.1,1.19,14.3,32.0,67.8,9.2,0.0,117,Moderate
2024-11-18,Mumbai,47.2,121.6,28.2,13.1,1.18,16.7,32.5,74.8,11.2,0.0,114,Moderate
2024-11-19,Mumbai,47.2,100.4,37.6,11.1,1.32,17.4,32.2,62.6,7.5,0.0,100,Satisfactory
2024-11-20,Mumbai,52.0,106.2,29.7,9.7,1.11,17.8,33.3,65.6,10.1,0.0,104,Moderate
2024-11-21,Mumbai,62.9,85.9,38.4,15.4,1.19,4.0,31.4,68.0,10.6,0.0,110,Moderate
2024-11-22,Mumbai,46.2,109.2,35.0,13.3,1.22,16.9,33.4,68.0,9.1,0.0,106,Moderate
2024-11-23,Mumbai,55.6,118.0,33.8,14.0,1.35,14.4,31.4,69.2,2.5,0.0,112,Moderate
2024-11-24,Mumbai,51.7,125.2,28.8,14.9,1.25,8.3,29.3,67.3,8.7,0.0,117,Moderate
2024-11-25,Mumbai,53.8,121.5,32.6,13.4,1.35,17.5,33.3,60.6,7.9,0.0,114,Moderate
2024-11-26,Mumbai,59.3,110.4,34.6,12.3,1.12,9.2,31.8,71.0,10.4,0.0,107,Moderate
2024-11-27,Mumbai,35.8,108.0,32.8,13.2,1.14,12.2,31.8,59.1,10.9,0.0,105,Moderate
2024-11-28,Mumbai,54.5,115.4,32.9,14.2,1.18,11.8,31.6,66.7,9.5,0.0,110,Moderate
2024-11-29,Mumbai,53.0,129.6,32.8,14.4,1.2,8.3,33.8,66.6,9.6,0.0,120,Moderate
2024-11-30,Mumbai,50.3,99.1,31.8,12.2,1.19,5.0,32.8,65.2,10.4,0.0,99,Satisfactory
2024-12-01,Mumbai,58.5,137.8,32.3,12.0,1.26,14.4,32.3,73.4,9.7,0.0,125,Moderate
2024-12-02,Mumbai,66.9,110.7,33.1,12.5,1.17,7.6,32.9,75.8,9.1,0.0,123,Moderate
2024-12-03,Mumbai,67.1,132.8,39.2,10.8,1.16,6.4,31.0,59.3,7.5,0.0,124,Moderate
2024-12-04,Mumbai,56.3,117.3,32.6,10.3,1.17,7.5,31.0,64.4,8.2,0.0,112,Moderate
2024-12-05,Mumbai,48.4,106.4,31.2,12.7,1.18,15.3,31.3,60.1,8.1,0.0,104,Moderate
2024-12-06,Mumbai,58.0,127.1,35.2,14.9,1.29,15.9,32.3,65.2,7.4,4.4,118,Moderate
2024-12-07,Mumbai,53.0,125.0,37.6,11.2,1.18,11.9,31.8,68.7,7.4,0.0,117,Moderate
2024-12-08,Mumbai,53.4,107.8,32.4,13.0,1.22,6.6,30.5,82.0,10.0,0.0,105,Moderate
2024-12-09,Mumbai,54.1,131.5,36.3,13.9,1.29,10.2,31.2,71.7,11.8,0.0,121,Moderate
2024-12-10,Mumbai,49.1,116.7,33.4,13.8,1.19,20.4,32.5,61.3,9.6,0.0,111,Moderate
2024-12-11,Mumbai,45.2,104.8,30.8,13.0,1.33,11.5,29.6,70.8,7.5,0.0,103,Moderate
2024-12-12,Mumbai,53.7,114.7,36.5,13.9,1.28,9.2,31.6,66.8,8.9,0.0,110,Moderate
2024-12-13,Mumbai,39.8,104.4,32.1,13.2,1.16,8.4,29.4,66.3,10.1,0.0,103,Moderate
2024-12-14,Mumbai,52.3,105.4,36.0,13.7,1.21,18.0,31.1,63.2,7.6,0.0,104,Moderate
2024-12-15,Mumbai,43.9,119.5,33.4,13.0,1.22,8.2,30.9,71.5,7.7,0.0,113,Moderate
2024-12-16,Mumbai,52.8,110.7,31.0,12.6,0.98,8.7,32.6,64.6,10.2,4.2,107,Moderate
2024-12-17,Mumbai,57.7,96.7,31.7,12.8,1.34,12.1,31.2,66.3,8.5,0.0,97,Satisfactory
2024-12-18,Mumbai,48.0,127.2,34.2,14.1,1.34,2.2,31.3,63.2,7.6,0.0,118,Moderate
2024-12-19,Mumbai,51.8,147.8,38.3,12.2,1.28,12.8,30.4,58.9,5.4,0.0,132,Moderate
2024-12-20,Mumbai,55.7,123.9,35.4,13.2,1.39,10.6,31.9,60.1,6.0,0.0,116,Moderate
2024-12-21,Mumbai,64.6,134.0,35.3,11.6,1.17,8.9,29.4,62.1,8.1,0.0,123,Moderate
2024-12-22,Mumbai,41.8,105.2,33.5,14.6,1.2,11.9,31.6,60.8,8.1,0.0,103,Moderate
2024-12-23,Mumbai,53.1,107.5,31.7,12.8,1.17,13.1,31.4,69.1,11.6,13.6,105,Moderate
2024-12-24,Mumbai,60.1,109.1,36.4,14.4,1.28,11.2,31.7,65.4,11.6,0.0,106,Moderate
2024-12-25,Mumbai,64.7,128.7,34.0,14.7,1.04,3.6,30.0,55.3,9.0,0.0,119,Moderate
2024-12-26,Mumbai,58.5,104.6,31.3,13.6,1.19,1.3,29.6,58.1,9.8,0.0,103,Moderate
2024-12-27,Mumbai,54.2,104.6,35.9,13.5,1.26,12.1,32.3,69.0,12.3,0.0,103,Moderate
2024-12-28,Mumbai,65.3,121.7,39.1,14.5,1.33,14.5,32.8,63.0,6.2,0.0,118,Moderate
2024-12-29,Mumbai,48.6,102.4,38.6,14.4,1.24,12.2,31.4,51.7,9.4,0.0,102,Moderate
2024-12-30,Mumbai,54.0,120.5,33.9,13.6,1.23,12.0,30.4,64.5,7.9,0.0,114,Moderate
2024-12-31,Mumbai,58.5,125.5,37.5,12.4,1.19,10.5,32.5,57.9,9.0,0.0,117,Moderate
2025-01-01,Mumbai,71.3,138.3,35.9,14.2,1.17,21.2,29.2,64.4,6.9,0.0,138,Moderate
2025-01-02,Mumbai,61.3,117.2,33.8,12.2,1.33,2.8,29.7,60.8,5.6,0.0,111,Moderate
2025-01-03,Mumbai,54.3,97.7,31.3,13.2,1.13,13.3,29.5,64.6,14.5,8.1,98,Satisfactory
2025-01-04,Mumbai,64.0,146.8,30.4,12.3,1.22,22.5,30.9,65.7,8.7,0.0,131,Moderate
2025-01-05,Mumbai,61.9,121.4,34.9,12.9,1.25,15.0,33.2,68.6,8.7,0.0,114,Moderate
2025-01-06,Mumbai,35.4,127.6,33.1,13.4,1.27,17.8,31.0,60.9,12.4,0.0,118,Moderate
2025-01-07,Mumbai,40.1,103.6,36.7,14.5,1.23,7.1,29.9,62.3,12.8,0.0,102,Moderate
2025-01-08,Mumbai,49.3,114.1,31.3,14.2,1.16,8.1,29.0,57.9,12.6,5.0,109,Moderate
2025-01-09,Mumbai,43.1,107.6,34.7,12.8,1.17,2.8,27.7,52.7,9.5,0.0,105,Moderate
2025-01-10,Mumbai,52.9,125.6,25.8,12.8,1.27,5.4,28.7,59.2,13.5,0.0,117,Moderate
2025-01-11,Mumbai,52.4,103.6,36.2,11.4,1.31,14.8,32.8,68.0,8.7,0.0,102,Moderate
2025-01-12,Mumbai,59.1,130.4,33.9,15.6,1.23,12.6,27.6,68.3,10.7,0.0,120,Moderate
2025-01-13,Mumbai,52.9,145.4,35.7,12.0,1.28,3.3,30.5,63.4,6.3,0.0,130,Moderate
2025-01-14,Mumbai,62.7,109.5,35.4,12.0,1.4,16.4,32.1,56.9,10.8,0.0,109,Moderate
2025-01-15,Mumbai,53.4,142.8,31.6,13.4,1.25,8.7,29.6,56.5,9.5,7.6,129,Moderate
2025-01-16,Mumbai,57.6,118.4,29.6,14.0,1.32,4.6,29.7,59.7,11.6,0.0,112,Moderate
2025-01-17,Mumbai,55.8,116.4,33.5,14.2,1.07,9.5,29.4,57.2,12.3,0.0,111,Moderate
2025-01-18,Mumbai,49.2,93.3,36.5,13.9,1.28,15.5,29.6,63.8,9.5,0.0,93,Satisfactory
2025-01-19,Mumbai,54.8,109.6,29.9,12.7,1.16,9.7,28.7,53.0,9.8,0.0,106,Moderate
2025-01-20,Mumbai,56.7,92.0,36.6,15.1,1.18,14.5,28.6,65.7,13.2,0.0,94,Satisfactory
2025-01-21,Mumbai,56.2,119.9,33.9,12.7,1.27,5.9,28.7,50.8,8.5,0.0,113,Moderate
2025-01-22,Mumbai,58.5,109.7,37.2,14.0,1.25,11.4,27.3,61.1,12.3,0.0,106,Moderate
2025-01-23,Mumbai,58.2,130.3,30.9,14.2,1.33,9.5,30.0,60.6,11.5,0.0,120,Moderate
2025-01-24,Mumbai,52.0,100.0,34.9,13.2,1.28,17.1,28.1,60.6,9.1,0.0,100,Satisfactory
2025-01-25,Mumbai,56.8,118.3,37.8,11.6,1.1,7.7,29.4,63.0,8.3,0.0,112,Moderate
2025-01-26,Mumbai,55.4,109.2,35.6,12.7,1.19,11.5,29.9,60.8,12.8,0.0,106,Moderate
2025-01-27,Mumbai,51.7,82.4,33.4,13.7,1.29,6.1,27.6,63.1,13.7,0.0,86,Satisfactory
2025-01-28,Mumbai,46.0,114.7,33.7,13.5,1.2,9.8,29.7,55.7,9.7,0.0,110,Moderate
2025-01-29,Mumbai,53.7,111.2,33.6,12.3,1.2,18.3,28.5,58.3,10.7,2.2,107,Moderate
2025-01-30,Mumbai,53.6,95.2,37.0,13.9,1.15,1.0,27.6,58.6,9.8,0.0,95,Satisfactory
2025-01-31,Mumbai,46.2,106.4,32.1,11.6,1.12,3.5,27.4,58.8,15.8,0.0,104,Moderate
2025-02-01,Mumbai,58.1,120.2,31.9,14.0,1.22,7.4,27.1,61.3,12.3,0.0,113,Moderate
2025-02-02,Mumbai,50.4,104.4,32.6,15.8,1.19,12.1,27.8,57.6,10.9,0.0,103,Moderate
2025-02-03,Mumbai,49.5,104.2,37.2,14.3,1.25,11.6,28.1,61.4,12.4,0.0,103,Moderate
2025-02-04,Mumbai,49.0,99.4,36.9,10.1,1.19,1.0,29.3,70.2,11.0,0.0,99,Satisfactory
2025-02-05,Mumbai,54.2,99.5,35.0,13.1,1.17,1.0,27.3,57.7,13.7,0.0,99,Satisfactory
2025-02-06,Mumbai,54.3,134.0,34.6,9.9,1.23,1.0,27.0,56.1,11.1,0.0,123,Moderate
2025-02-07,Mumbai,46.5,119.0,30.7,13.5,1.39,1.0,26.9,56.2,9.8,0.0,113,Moderate
2025-02-08,Mumbai,54.6,126.4,40.2,15.2,1.18,1.0,27.9,47.7,10.6,0.0,118,Moderate
2025-02-09,Mumbai,45.8,111.1,30.7,14.5,1.05,5.8,27.6,55.6,12.2,0.0,107,Moderate
2025-02-10,Mumbai,51.0,107.8,31.7,14.0,1.15,11.9,28.1,60.5,11.7,0.0,105,Moderate
2025-02-11,Mumbai,48.0,103.8,34.1,13.7,1.26,12.7,28.1,57.9,12.6,0.0,103,Moderate
2025-02-12,Mumbai,52.1,90.2,30.6,13.0,1.21,5.0,28.8,54.9,16.4,0.0,90,Satisfactory
2025-02-13,Mumbai,44.1,106.0,33.6,15.1,1.15,10.9,27.6,48.9,15.0,0.0,104,Moderate
2025-02-14,Mumbai,60.2,105.8,33.2,13.3,1.11,15.7,28.4,65.8,10.7,0.0,104,Moderate
2025-02-15,Mumbai,45.9,122.9,34.0,13.4,1.19,9.8,27.8,62.2,10.5,0.0,115,Moderate
2025-02-16,Mumbai,53.3,90.4,29.6,13.6,1.16,11.5,30.0,64.4,13.4,0.0,90,Satisfactory
2025-02-17,Mumbai,51.3,97.6,31.6,12.0,1.25,13.4,30.2,64.6,14.4,0.0,98,Satisfactory
2025-02-18,Mumbai,55.6,114.3,36.4,13.3,1.35,4.7,28.4,67.2,7.9,0.0,110,Moderate
2025-02-19,Mumbai,49.4,114.9,37.1,13.5,1.15,7.4,28.6,61.9,8.7,0.0,110,Moderate
2025-02-20,Mumbai,50.1,118.7,32.2,13.8,1.2,12.3,30.5,61.8,11.4,0.0,112,Moderate
2025-02-21,Mumbai,50.3,119.4,30.2,12.8,1.2,11.9,26.3,57.2,14.1,0.0,113,Moderate
2025-02-22,Mumbai,49.3,115.2,32.2,13.0,1.1,10.8,26.6,71.2,12.9,0.0,110,Moderate
2025-02-23,Mumbai,61.0,122.9,34.2,12.6,1.08,1.0,25.6,56.0,13.1,0.0,115,Moderate
2025-02-24,Mumbai,54.2,122.8,31.8,13.1,1.17,9.8,26.8,67.5,10.2,0.0,115,Moderate
2025-02-25,Mumbai,53.3,103.9,31.0,15.9,1.14,1.0,27.5,62.1,15.6,0.0,103,Moderate
2025-02-26,Mumbai,43.0,115.6,32.5,13.3,1.16,1.0,26.3,52.2,11.9,0.0,110,Moderate
2025-02-27,Mumbai,48.3,113.8,34.4,13.2,1.2,10.5,27.8,71.6,13.5,0.0,109,Moderate
2025-02-28,Mumbai,53.0,129.9,28.6,13.4,1.26,11.2,27.7,58.9,13.1,0.0,120,Moderate
2025-03-01,Mumbai,32.6,55.6,27.5,14.3,0.85,5.7,28.1,65.2,15.4,0.0,56,Satisfactory
2025-03-02,Mumbai,46.2,91.7,23.8,14.4,0.81,5.8,26.7,62.7,13.2,0.0,92,Satisfactory
2025-03-03,Mumbai,43.5,83.5,23.8,15.6,0.85,12.9,28.2,59.0,13.6,0.0,83,Satisfactory
2025-03-04,Mumbai,49.8,123.5,25.9,12.0,0.94,4.6,26.1,57.3,13.3,0.0,116,Moderate
2025-03-05,Mumbai,42.8,90.4,26.5,11.3,0.9,1.0,28.0,56.4,17.9,0.0,90,Satisfactory
2025-03-06,Mumbai,32.1,89.2,24.2,13.5,0.86,2.0,26.4,68.6,12.1,0.0,89,Satisfactory
2025-03-07,Mumbai,33.5,83.5,26.0,13.1,0.83,13.5,23.5,64.0,13.0,0.0,84,Satisfactory
2025-03-08,Mumbai,40.9,65.7,23.8,12.0,0.85,1.0,25.7,66.6,15.0,1.5,68,Satisfactory
2025-03-09,Mumbai,46.7,73.2,26.1,13.0,0.87,13.7,28.1,71.5,15.5,0.0,78,Satisfactory
2025-03-10,Mumbai,44.4,111.4,29.8,13.2,0.86,1.0,26.9,59.5,12.2,0.0,108,Moderate
2025-03-11,Mumbai,40.5,95.7,23.1,13.4,0.91,1.0,25.7,67.6,17.3,1.7,96,Satisfactory
2025-03-12,Mumbai,32.6,53.6,24.0,12.6,0.83,5.8,25.6,68.8,14.3,0.0,54,Satisfactory
2025-03-13,Mumbai,35.0,97.4,28.0,12.2,0.94,2.6,26.9,67.5,9.1,0.0,97,Satisfactory
2025-03-14,Mumbai,35.1,65.6,22.8,12.3,0.71,5.9,27.2,59.8,15.6,0.0,66,Satisfactory
2025-03-15,Mumbai,40.9,105.9,27.8,13.3,0.88,10.5,27.4,67.4,13.0,0.0,104,Moderate
2025-03-16,Mumbai,43.7,91.9,25.3,12.4,0.92,1.0,23.4,63.5,15.3,0.0,92,Satisfactory
2025-03-17,Mumbai,28.7,83.3,30.7,11.8,0.87,2.3,24.6,65.2,14.5,0.0,83,Satisfactory
2025-03-18,Mumbai,48.9,116.3,29.3,11.6,0.88,4.5,25.7,63.5,11.5,0.0,111,Moderate
